num,type,ra,dec,tic,hip,sdss,apass,kic,dis,teff,lum,mass,rad,mas_IHZ,mas_OHZ,AU_IHZ,AU_OHZ,TRp_IHZ,TRp_OHZ,TRt_IHZ,TRt_OHZ,TRD,Ast_max_IHZ,Ast_max_OHZ,RV_max_IHZ,RV_max_OHZ,RV_E_IHZ,RV_E_OHZ,BR_IR_IHZ,BR__IR_OHZ,RR_IHZ,RR_OHZ,MDTV_IHZ,MDTV_OHZ,MDTIR_IHZ,MDTIR_OHZ,Detect_TR,Detect_RV,Tplanet,500nm,4000nm,7500nm,11000nm,tmag,RVE,MEAN,STD
34,1,263.807237,-48.67877743,325624908,0,0,0,0,9.679783095,3235.1,0.03063,0.456,0.459,19.40067762,39.29655832,0.187794351,0.380382161,0.012220815,0.006033406,3.82926021,5.449839184,0.000396782,0.127636037,0.258529989,0.305724227,0.214813241,0.240115247,0.168713925,4.65E-06,1.11E-06,1.45E-08,3.54E-09,7.609856032,3.75697949,131.2044143,64.77550845,0,0,4.70977605,3.18E-09,6.14E-09,4.03E-07,2.07E-06,9.293614,0.248567577,,
1719,1,56.99031988,2.785930448,0,0,0,0,0,17.54786179,3979.83,0.03070786,0.481648,0.369616552,10.59864257,20.54596638,0.185983515,0.360537778,0.00993681,0.005125906,2.985843967,4.157241674,0.000611892,0.066014865,0.127972916,0.298917563,0.214690719,0.234769305,0.168617696,5.57E-06,1.33E-06,1.48E-08,3.94E-09,13.92974266,7.185661696,240.1679769,123.8907189,0,0,3.619248716,3.43E-09,6.72E-09,4.75E-07,2.49E-06,10.23421,0.246603998,,
392,1,310.463167,-32.43616941,1992325967,0,0,0,0,9.831198325,3142,0.02671309,0.486901,0.484,17.85497527,36.36930719,0.175535803,0.357553872,0.013786361,0.006768211,3.777906765,5.391866408,0.000356851,0.110011945,0.22408646,0.306020381,0.214418604,0.240347845,0.168403978,4.33E-06,1.04E-06,1.66E-08,4.01E-09,8.268640053,4.059366951,142.5627595,69.98908536,0,0.319479521,4.655362655,3.61E-09,6.40E-09,3.77E-07,1.93E-06,8.3532,0.248340796,,
778,1,243.1740843,-18.87550311,49324530,79431,0,8837745,0,14.53841267,3141.1,0.02823514,0.476538,0.478625,12.41324663,25.28626667,0.180468902,0.36762218,0.013260595,0.006509741,3.829051,5.465008171,0.000364911,0.078146422,0.159187305,0.305072867,0.213748915,0.239603669,0.167878005,4.43E-06,1.06E-06,1.57E-08,3.79E-09,11.89345286,5.838598697,205.0595321,100.6654948,0,0,4.718471462,3.41E-09,6.27E-09,3.86E-07,1.97E-06,9.04952,0.247567369,,
1740,1,78.17726253,19.66672536,0,0,0,0,0,12.14913304,3267.9,0.029970269,0.466936,0.541581073,15.28501399,30.89898747,0.185699668,0.37539591,0.014582177,0.007213465,4.44000762,6.312812922,0.000285004,0.098204126,0.198521773,0.303822055,0.213687979,0.238621284,0.167830147,3.30E-06,7.88E-07,1.49E-08,3.64E-09,9.658896207,4.778032412,166.5326932,82.37986917,0,0,5.457347097,3.26E-09,5.35E-09,2.86E-07,1.47E-06,9.814525,0.247184615,,
774,1,118.334893,-33.44224989,151006728,0,0,15529921,0,16.66219564,3204.4,0.02924717,0.471508,0.473736,11.01667354,22.35590792,0.18356197,0.372498512,0.01290398,0.006358898,3.842612251,5.473907812,0.000372481,0.070094295,0.142240903,0.304100863,0.213474859,0.238840259,0.167662763,4.41E-06,1.06E-06,1.52E-08,3.69E-09,13.40117442,6.603908201,231.0547313,113.8604862,0,0,4.729129711,3.32E-09,6.14E-09,3.83E-07,1.97E-06,9.29099,0.247094449,,
947,1,119.4919677,-0.813638487,25994438,0,0,0,0,17.59076836,3376.9,0.02969936,0.4747,0.476834,10.49672694,21.08045147,0.184645492,0.370821339,0.012912148,0.00642943,3.866075275,5.478773038,0.000367657,0.066337015,0.133223835,0.30218616,0.21323651,0.237336455,0.167475563,4.08E-06,9.77E-07,1.50E-08,3.73E-09,14.0649904,7.00347257,242.4998345,120.7495271,0,0,4.741491961,3.32E-09,5.88E-09,3.53E-07,1.82E-06,10.113,0.246393846,,
1176,1,49.06137576,58.165928,0,0,0,0,0,13.58348683,3508.5,0.027408875,0.50043,0.449322655,13.0384064,25.97896668,0.177107022,0.352884952,0.01268506,0.006366418,3.474944638,4.905085361,0.000414058,0.078163218,0.155739864,0.300513497,0.212894922,0.236022748,0.16720728,4.39E-06,1.05E-06,1.63E-08,4.12E-09,11.32319082,5.682919011,195.227428,97.98136225,0,0,4.250594231,3.65E-09,6.36E-09,3.79E-07,1.96E-06,10.019066,0.245675712,,
30,1,210.6424452,46.3406565,198151136,0,0,0,0,11.16910358,3499.4,0.02529,0.521,0.466,15.23336995,30.36893916,0.170143087,0.339193827,0.013694356,0.006869229,3.461924253,4.888035792,0.000384951,0.087716142,0.174869131,0.300488271,0.212819152,0.236002936,0.167147771,4.09E-06,9.79E-07,1.77E-08,4.46E-09,9.691641712,4.861426435,167.0972709,83.81769716,0,0,4.235434655,3.95E-09,6.48E-09,3.54E-07,1.83E-06,9.161387,0.245610597,,
238,1,76.70613099,-21.5845703,671161551,0,0,0,0,18.75117195,3493.5,0.038580697,0.421838447,0.63,11.20800933,22.35194807,0.21016331,0.419125222,0.014988344,0.007515654,5.780817675,8.163618856,0.000210618,0.079708306,0.158960959,0.300470618,0.212769103,0.235989072,0.167108463,2.24E-06,5.37E-07,1.16E-08,2.92E-09,13.17239835,6.605078141,227.1103164,113.8806576,0,0,7.073278088,2.59E-09,3.97E-09,1.94E-07,1.00E-06,9.7675,0.245567308,,
1332,1,227.3956209,3.168959073,0,0,0,0,0,14.60911843,3166.1,0.027656286,0.488351,0.554246996,12.22293953,24.8611121,0.178566371,0.363198931,0.015519355,0.007630075,4.356929132,6.213738041,0.000272126,0.075087014,0.152724856,0.302961654,0.212429692,0.237945527,0.16684189,3.27E-06,7.83E-07,1.61E-08,3.89E-09,12.07862996,5.938445675,208.2522408,102.3869944,0,0,5.366254369,3.49E-09,5.60E-09,2.85E-07,1.46E-06,10.37806,0.245978361,,
788,1,139.086019,-18.62580598,5362024,0,0,8385424,0,13.44857869,3588,0.03260882,0.464851,0.467321,14.34910283,28.45540412,0.192975039,0.382684741,0.012108328,0.006105822,3.914284004,5.512166634,0.000382778,0.09260453,0.183642097,0.298707472,0.212117296,0.2346043,0.166596535,3.95E-06,9.44E-07,1.38E-08,3.50E-09,10.2888916,5.188341835,177.3946828,89.45416957,0,0,4.780460243,3.09E-09,5.51E-09,3.40E-07,1.76E-06,8.7097,0.244584375,,
844,1,69.42444107,-11.03888064,55997717,21556,0,5179696,0,11.21443342,3579,0.03242588,0.465928,0.468355,17.16152707,34.05086736,0.192456803,0.381861185,0.012167795,0.00613253,3.913143205,5.512033726,0.00038109,0.110499007,0.219245467,0.298763475,0.212100346,0.234648284,0.166583222,3.94E-06,9.43E-07,1.38E-08,3.52E-09,8.602752135,4.335759264,148.3233127,74.75447008,0,0.338458075,4.779916607,3.11E-09,5.52E-09,3.39E-07,1.76E-06,8.30492,0.244586748,,
1223,1,129.282574,15.12533795,0,0,0,0,0,17.82156338,3223.8,0.028400657,0.491315,0.541731003,10.14789935,20.56883951,0.180851431,0.366568877,0.014977238,0.007389212,4.272755153,6.083098178,0.000284846,0.061963706,0.125594616,0.300132173,0.210812197,0.235723258,0.165571512,3.35E-06,8.01E-07,1.57E-08,3.81E-09,14.54846551,7.177671039,250.8356122,123.7529489,0,0,5.256449374,3.42E-09,5.56E-09,2.92E-07,1.49E-06,10.738581,0.243965308,,
841,1,145.2931682,13.20956245,307646256,47513,1.24E+18,40843812,0,11.55372134,3580,0.03306459,0.470418,0.472681,16.82058572,33.37240846,0.19434036,0.385575508,0.012161164,0.006129552,3.949581082,5.563194602,0.000374146,0.107270039,0.212826094,0.295889853,0.210066527,0.232391347,0.164985864,3.87E-06,9.26E-07,1.36E-08,3.45E-09,8.777123821,4.423904969,151.3297211,76.27422361,0,0.256380994,4.82433026,3.05E-09,5.42E-09,3.33E-07,1.73E-06,8.34225,0.242239006,,
2383,1,323.3912519,-49.0126304,0,0,0,0,0,4.967088074,3310.1,0.03280593,0.465926,0.552267676,39.09770901,78.83601152,0.194201764,0.391585413,0.014218915,0.007051689,4.635121146,6.581846609,0.000274081,0.251741966,0.507608579,0.297418844,0.209450699,0.233592214,0.164502194,3.12E-06,7.46E-07,1.36E-08,3.34E-09,3.776087331,1.872702091,65.10495398,32.28796709,0,0.563921365,5.692321706,2.99E-09,4.96E-09,2.71E-07,1.39E-06,7.739947,0.242181037,,
1681,1,124.0315831,1.302842727,0,0,0,0,0,8.938962973,3286,0.030056469,0.487321,0.536400952,20.80019211,42.00216752,0.185932147,0.37545582,0.014424643,0.00714333,4.30727471,6.120751525,0.000290535,0.128048199,0.258569819,0.297213638,0.209154184,0.233431046,0.164269312,3.34E-06,7.98E-07,1.48E-08,3.64E-09,7.097836541,3.514970116,122.3764921,60.60293304,0,0,5.292268637,3.25E-09,5.36E-09,2.90E-07,1.49E-06,9.133169,0.241896411,,
1421,1,185.7438362,64.03248298,0,0,0,0,0,18.36634991,3243.4,0.034850625,0.451264,0.592870633,10.90574844,22.07880991,0.200298792,0.405507148,0.014799656,0.007310237,5.134842315,7.306126777,0.000237825,0.072501341,0.146779778,0.297576774,0.209140884,0.233716252,0.164258866,2.78E-06,6.64E-07,1.28E-08,3.12E-09,13.53748113,6.686789925,233.404847,115.2894815,0,0,6.314510832,2.79E-09,4.56E-09,2.41E-07,1.24E-06,10.552364,0.241983877,,
1517,1,323.7130248,51.5385025,0,0,0,0,0,17.63189539,3212.4,0.028364863,0.500034,0.545238836,10.25174943,20.79362732,0.180757774,0.366631062,0.01508203,0.007435797,4.26166059,6.069389302,0.000281193,0.061506314,0.124753281,0.297581056,0.208948445,0.233719615,0.164107725,3.32E-06,7.95E-07,1.57E-08,3.81E-09,14.40108974,7.100077411,248.2946507,122.4151278,0,0,5.244007889,3.42E-09,5.54E-09,2.89E-07,1.48E-06,10.724582,0.241835917,,
1581,1,33.0795993,3.567385155,0,0,0,0,0,10.50855081,3619.6,0.032519942,0.482275,0.45984281,18.33041474,36.28259921,0.192626095,0.381277537,0.01193615,0.00603029,3.77800856,5.315278046,0.000395329,0.114024663,0.225696537,0.293527371,0.208634226,0.230535858,0.163860938,4.03E-06,9.65E-07,1.38E-08,3.53E-09,8.054174756,4.069068007,138.865082,70.15634494,0,0,4.611156546,3.11E-09,5.57E-09,3.47E-07,1.80E-06,9.205841,0.240492577,,
787,1,75.4607112,3.765345424,269076634,0,0,37393595,0,18.85821077,3634.6,0.03529077,0.46368,0.4662,10.63839259,21.03858996,0.20062105,0.396750164,0.01161892,0.005875234,3.986526806,5.606153656,0.000384621,0.06883018,0.136119241,0.293329748,0.20858631,0.230380645,0.163823305,3.90E-06,9.34E-07,1.27E-08,3.26E-09,13.87769463,7.017407722,239.270597,120.9897883,0,0,4.864224234,2.87E-09,5.25E-09,3.36E-07,1.75E-06,9.3707,0.240401521,,
1776,1,164.1625126,-15.88354578,0,0,0,0,0,17.69582644,3198.6,0.028451547,0.500636,0.550793427,10.23169436,20.7702304,0.181058288,0.367546392,0.01521039,0.007492842,4.306061891,6.135177687,0.00027555,0.061312177,0.124463065,0.297155175,0.208562594,0.233385129,0.163804678,3.27E-06,7.83E-07,1.56E-08,3.79E-09,14.42931722,7.108075395,248.7813313,122.5530241,0,0,5.300121426,3.41E-09,5.50E-09,2.85E-07,1.46E-06,10.738383,0.241422502,,
1117,1,71.10905115,27.86033884,0,0,0,0,0,16.44223022,3349.6,0.032722855,0.475641,0.538636001,11.7912432,23.7191612,0.193874335,0.389995909,0.013891369,0.006905662,4.470532419,6.340581854,0.000288129,0.074370648,0.149603343,0.294614242,0.207722659,0.231389485,0.163144995,3.23E-06,7.73E-07,1.36E-08,3.37E-09,12.52084799,6.22435011,215.8766894,107.3163812,0,0,5.485828942,3.01E-09,5.04E-09,2.80E-07,1.44E-06,10.31775,0.24008815,,
828,1,86.91907924,-36.32856526,21621578,27359,0,0,0,14.49672447,3621,0.034733,0.471318,0.473551,13.7319676,27.17833625,0.199068551,0.393996852,0.011894169,0.006009578,4.000869856,5.628588166,0.000372773,0.087405749,0.172993624,0.292075548,0.2076109,0.229395599,0.16305722,3.80E-06,9.10E-07,1.29E-08,3.30E-09,10.75128984,5.432133972,185.3670661,93.65748228,0,0,4.88303002,2.91E-09,5.23E-09,3.27E-07,1.70E-06,8.76116,0.23930966,,
860,1,223.6218164,16.10105524,258105174,72944,0,43756037,0,9.932360624,3268.8,0.03275272,0.475236,0.477355,19.54488161,39.50825774,0.194126813,0.392410264,0.012294927,0.006082346,3.966184602,5.638977234,0.000366855,0.123380057,0.249401925,0.294548023,0.207170873,0.231337476,0.162711623,4.24E-06,1.01E-06,1.36E-08,3.33E-09,7.553709793,3.736848245,130.2363757,64.42841803,0.008138531,0.541787103,4.874868436,2.98E-09,5.67E-09,3.67E-07,1.89E-06,8.01541,0.239643767,,
2265,1,269.3088534,-41.99308076,0,0,0,0,0,17.70065014,3584.1,0.031182776,0.499527,0.459253873,10.66166764,21.14782774,0.188718449,0.3743303,0.012167699,0.00613434,3.6696435,5.168258022,0.000396344,0.064030579,0.127007115,0.291384789,0.206893366,0.228853078,0.16249367,4.09E-06,9.79E-07,1.44E-08,3.66E-09,13.8473988,6.981159741,238.7482551,120.3648231,0,0,4.482029362,3.23E-09,5.74E-09,3.52E-07,1.83E-06,10.40449,0.238570123,,
739,1,127.9065587,19.39427742,178246933,41824,1.24E+18,43573415,0,16.60114747,3247,0.02740699,0.520454,0.523141,10.69916655,21.65587951,0.177618442,0.359512449,0.01472654,0.007275701,3.972967048,5.652335112,0.00030545,0.061672116,0.124828781,0.294251264,0.206826126,0.231104402,0.16244086,3.56E-06,8.52E-07,1.62E-08,3.97E-09,13.79886582,6.817380175,237.9114797,117.5410375,0,0,4.885353589,3.55E-09,5.82E-09,3.10E-07,1.59E-06,9.23662,0.239297024,,
1486,1,296.6034533,32.01419819,0,0,0,0,0,13.95019223,3265.3,0.029586797,0.501971,0.538962407,13.22653387,26.74191836,0.18451269,0.373054902,0.014605023,0.007223634,4.247913188,6.040166187,0.00028778,0.079047598,0.159821494,0.293968709,0.206741589,0.230882484,0.162374465,3.33E-06,7.97E-07,1.51E-08,3.68E-09,11.16213553,5.520784322,192.4506125,95.18593658,0,0,5.221511947,3.30E-09,5.41E-09,2.90E-07,1.49E-06,10.13141,0.239155549,,
1393,1,254.4724828,47.36853477,0,0,0,0,0,17.93033705,3620,0.031080473,0.502679,0.449451,10.50250994,20.78781841,0.188313543,0.372732591,0.011933581,0.006029135,3.576194323,5.031286126,0.000413821,0.062679224,0.124062185,0.290781914,0.20668525,0.228379581,0.162330216,4.22E-06,1.01E-06,1.45E-08,3.69E-09,14.05724579,7.102061445,242.3663068,122.4493353,0,0,4.36480274,3.26E-09,5.83E-09,3.63E-07,1.89E-06,10.41861,0.238245046,,
2071,1,23.10635888,-21.9090697,0,0,0,0,0,18.63144578,3920.67,0.033058399,0.499284,0.395162758,10.37014284,20.17028408,0.193210754,0.375801554,0.01022621,0.005257599,3.195664539,4.456817202,0.000535335,0.062310085,0.121195256,0.288047472,0.20653822,0.226231955,0.162214739,4.96E-06,1.19E-06,1.37E-08,3.63E-09,14.23667599,7.319498478,245.4599309,126.1982496,0,0,3.877853235,3.17E-09,6.11E-09,4.24E-07,2.22E-06,10.300416,0.237374402,,
243,1,113.7347006,14.76495163,761911887,0,0,0,0,16.18251285,3917.33,0.02258941,0.605703,0.327210931,9.870209113,19.20153844,0.159724786,0.310729143,0.01024296,0.005265212,2.184376274,3.046718199,0.000780768,0.048886381,0.095103731,0.287632211,0.206220903,0.225905811,0.161965519,7.24E-06,1.73E-06,2.01E-08,5.31E-09,14.95777465,7.688777861,257.8926663,132.5651355,0.006955217,0,2.650848118,4.63E-09,8.93E-09,6.18E-07,3.24E-06,9.3341,0.237017343,,
1244,1,167.8273332,43.41536559,0,0,0,0,0,16.75583564,3209.6,0.030044448,0.498871,0.562128968,11.10285394,22.52372657,0.186037596,0.37740386,0.01510794,0.007447313,4.462575209,6.356065416,0.000264549,0.066767886,0.135448201,0.29366964,0.206184608,0.230647596,0.161937013,3.13E-06,7.48E-07,1.48E-08,3.60E-09,13.29715444,6.554704133,229.2612835,113.0121402,0,0,5.491545551,3.23E-09,5.23E-09,2.72E-07,1.40E-06,10.548754,0.23864372,,
853,1,213.3036383,-56.74205915,407559875,69454,0,28717304,0,11.66157639,3646,0.03585888,0.472389,0.474589,17.33860845,34.26591082,0.202195507,0.399594537,0.011735894,0.005938382,4.036424956,5.674412493,0.000371144,0.110112271,0.21761246,0.289479558,0.205917796,0.227356714,0.161727459,3.75E-06,8.98E-07,1.25E-08,3.21E-09,8.514891147,4.308549229,146.8084681,74.28533153,0,0.28180744,4.92400668,2.83E-09,5.11E-09,3.23E-07,1.68E-06,8.28149,0.237299133,,
1850,1,177.7790819,35.27313964,0,0,0,0,0,8.765363491,3590.3,0.031757748,0.500048,0.461869251,21.725745,43.07798366,0.190434052,0.377594185,0.012126751,0.006115948,3.705346778,5.217581047,0.000391868,0.130341957,0.258443091,0.289918139,0.205889901,0.227701174,0.16170555,4.04E-06,9.66E-07,1.41E-08,3.60E-09,6.795456893,3.427188347,117.1630499,59.08945426,0,0,4.525082692,3.18E-09,5.65E-09,3.48E-07,1.80E-06,8.854014,0.237398367,,
2009,1,82.73826017,-53.51563582,0,0,0,0,0,18.11403874,3779.98,0.032581419,0.500843,0.42204783,10.61719767,20.81844377,0.19232033,0.377106097,0.010972523,0.005595877,3.399905277,4.760866427,0.000469304,0.063595963,0.124700418,0.28826382,0.205859521,0.226401875,0.16168169,4.54E-06,1.09E-06,1.39E-08,3.60E-09,13.90539841,7.091613824,239.7482484,122.2692039,0,0,4.136738149,3.16E-09,5.89E-09,3.89E-07,2.03E-06,10.312924,0.236918473,,
1786,1,178.3163009,-7.376604841,0,0,0,0,0,19.51257586,3241.8,0.030224632,0.500341,0.552667282,9.55973602,19.35566064,0.186535074,0.377678796,0.014814031,0.007316631,4.386865441,6.242166706,0.000273684,0.057319324,0.116054814,0.292846637,0.20580655,0.230001211,0.161640086,3.20E-06,7.65E-07,1.47E-08,3.59E-09,15.44356071,7.627554874,266.2682882,131.5095668,0,0,5.394869488,3.22E-09,5.25E-09,2.78E-07,1.43E-06,10.850741,0.238129726,,
2272,1,233.0469274,-41.28017409,0,0,0,0,0,5.917282311,3211.7,0.030379281,0.500086,0.564513685,31.61375527,64.12489939,0.187067515,0.379445133,0.015088501,0.007438673,4.488432176,6.392488742,0.000262318,0.189649912,0.384683231,0.292504131,0.205379314,0.229732207,0.161304536,3.10E-06,7.41E-07,1.46E-08,3.56E-09,4.670004002,2.302325073,80.51731039,39.69525987,0,0.297871061,5.523130259,3.19E-09,5.17E-09,2.70E-07,1.38E-06,8.274178,0.237706679,,
1554,1,345.1534084,-23.97117401,0,0,0,0,0,19.69372322,3354.7,0.033149124,0.484306,0.54048585,9.907839358,19.92440259,0.195122246,0.39238567,0.013849929,0.006887176,4.459859213,6.324472743,0.00028616,0.061373425,0.123420333,0.29103165,0.205228205,0.228575724,0.161185855,3.20E-06,7.66E-07,1.35E-08,3.33E-09,14.90096461,7.409826367,256.9131829,127.755627,0,0,5.472170487,2.97E-09,4.98E-09,2.78E-07,1.43E-06,10.691419,0.237192937,,
777,1,5.870113592,77.18929217,407457205,1860,0,60543771,0,19.13809668,3626,0.03564489,0.476312,0.478405,10.53659042,20.84786831,0.201650286,0.398988519,0.011862245,0.005995223,4.04662278,5.692112832,0.000365246,0.066363584,0.131308061,0.288674457,0.205223731,0.226724388,0.161182341,3.72E-06,8.90E-07,1.26E-08,3.22E-09,14.01177779,7.08160477,241.5823757,122.096634,0,0,4.938385587,2.84E-09,5.11E-09,3.20E-07,1.66E-06,9.35335,0.236546258,,
331,1,31.27035326,-17.61466068,632483638,0,1.24E+18,0,0,9.438681605,3588,0.03195881,0.5032378,0.46264,20.24032857,40.13817,0.191042017,0.378851407,0.012108331,0.006105824,3.705649605,5.218363841,0.000390563,0.120660621,0.239279541,0.288537633,0.204895519,0.226616927,0.160924564,4.03E-06,9.64E-07,1.40E-08,3.57E-09,7.294168331,3.678203656,125.7615229,63.41730441,0,0,4.525657973,3.16E-09,5.62E-09,3.47E-07,1.80E-06,10.3941,0.236257219,,
782,1,203.7976731,-48.35713712,261275274,0,0,23327150,0,19.63899598,3718,0.03789498,0.46677,0.469164,10.57211025,20.80512651,0.207625631,0.408591796,0.011298316,0.005741231,4.067776165,5.706389159,0.000379776,0.06794852,0.133717633,0.287383341,0.204860039,0.225710348,0.160896698,3.75E-06,8.97E-07,1.19E-08,3.07E-09,13.96470147,7.096153131,240.7707151,122.3474678,0,0,4.955284057,2.70E-09,4.96E-09,3.22E-07,1.68E-06,9.41619,0.235912027,,
797,1,161.4128789,-19.11436506,408436718,52621,0,0,0,18.8113839,3789,0.03970762,0.459724,0.462424,11.28465097,22.11561743,0.212279902,0.41602537,0.010891846,0.005557642,4.08497656,5.71867002,0.000390928,0.073639734,0.144318879,0.286385162,0.20457146,0.22492638,0.160670049,3.77E-06,9.03E-07,1.14E-08,2.96E-09,13.08293575,6.67566095,225.5678577,115.0976026,0,0,4.969417485,2.60E-09,4.86E-09,3.23E-07,1.69E-06,9.30383,0.235415253,,
1741,1,70.73548174,18.95320293,0,0,0,0,0,9.485191245,3897.93,0.028785306,0.544674,0.373055142,19.01639935,37.03544133,0.180374185,0.351288244,0.010341146,0.005309815,2.790842005,3.894752533,0.000600664,0.10474008,0.203986832,0.285428955,0.2045283,0.224175377,0.160636152,5.61E-06,1.34E-06,1.58E-08,4.15E-09,7.76363395,3.986353567,133.8557578,68.73023391,0.007016767,0,3.38805965,3.63E-09,6.96E-09,4.79E-07,2.51E-06,9.004439,0.235116025,,
1878,1,271.2841138,-3.032798002,0,0,0,0,0,7.738835955,3619.1,0.033150263,0.497738,0.464406191,25.13108285,49.74508319,0.194485328,0.384969038,0.011939363,0.006031734,3.773847749,5.309502809,0.000387598,0.151471755,0.299826916,0.287547582,0.204380868,0.225839343,0.160520359,3.96E-06,9.46E-07,1.36E-08,3.46E-09,5.874651901,2.967858413,101.2871017,51.16997264,0,0,4.606123474,3.05E-09,5.46E-09,3.40E-07,1.77E-06,8.519395,0.235590904,,
36,1,260.2533642,-21.11282006,0,0,0,0,0,17.49224219,5076,0.050263789,0.455391011,0.290696672,13.07922401,24.06005839,0.228784954,0.420864368,0.006353055,0.003453567,2.67858181,3.632973789,0.00098923,0.086162597,0.158501537,0.277170869,0.204357337,0.217689491,0.160501877,6.78E-06,1.62E-06,9.79E-09,2.89E-09,11.28785343,6.136159824,194.6181626,105.795859,0.004474671,0,3.191653104,2.43E-09,6.16E-09,5.68E-07,3.04E-06,9.391741,0.232614518,,
1753,1,173.8619077,-32.54374825,0,0,0,0,0,9.076790556,3580.5,0.032810478,0.500599,0.472035433,21.32811235,42.31418201,0.193590809,0.384076968,0.012191577,0.006145063,3.816061194,5.375044887,0.00037517,0.127815551,0.253581302,0.287386381,0.204032532,0.225712736,0.160246776,3.88E-06,9.28E-07,1.37E-08,3.47E-09,6.922148627,3.489051581,119.3473901,60.15606174,0,0,4.661192475,3.07E-09,5.45E-09,3.34E-07,1.73E-06,8.896746,0.235279711,,
2457,1,315.4933086,-6.320708213,0,0,0,0,0,14.48815521,3215.2,0.031245191,0.500544,0.571256663,13.09402481,26.55413047,0.189708264,0.384720364,0.015056188,0.00742431,4.571898979,6.510676072,0.000256162,0.078478764,0.159151626,0.290328243,0.203873051,0.228023269,0.16012152,3.02E-06,7.23E-07,1.42E-08,3.46E-09,11.27509424,5.559826703,194.3981765,95.85908108,0,0,5.625440569,3.11E-09,5.04E-09,2.63E-07,1.35E-06,10.18349,0.235955101,,
1769,1,167.3767066,-24.60062959,0,0,0,0,0,10.77544406,3300.3,0.031730913,0.500269,0.54637412,17.7266821,35.76492843,0.191012871,0.385382985,0.014302024,0.007088716,4.388973845,6.234160007,0.000280025,0.106302902,0.214474183,0.289414594,0.203753687,0.227305691,0.160027771,3.20E-06,7.65E-07,1.40E-08,3.45E-09,8.328482613,4.127964744,143.5945278,71.17180593,0,0,5.391096475,3.09E-09,5.11E-09,2.78E-07,1.43E-06,9.466609,0.235616834,,
299,1,300.2756385,0.270979425,421608772,0,0,0,0,19.85608311,3499.7,0.03458973,0.486156,0.488084,10.02116622,19.9776365,0.198981109,0.396677611,0.012264581,0.00615215,4.059345554,5.731508525,0.000350904,0.061839201,0.123279173,0.287646962,0.203726193,0.225917395,0.160006178,3.73E-06,8.92E-07,1.29E-08,3.26E-09,14.73245332,7.390081588,254.0078159,127.4151998,0,0,4.966310316,2.89E-09,5.19E-09,3.22E-07,1.67E-06,9.4542,0.235115879,,
784,1,19.314204,-35.71589254,67655714,6005,0,17470925,0,17.39584239,3254.1,0.03385372,0.483076,0.485039,11.34708061,22.95747015,0.197392026,0.399364533,0.012286185,0.006072635,4.03066852,5.733199149,0.000355324,0.070467673,0.142570549,0.289721688,0.203685945,0.227546882,0.159974567,4.13E-06,9.88E-07,1.32E-08,3.21E-09,13.01095575,6.430863795,224.3268233,110.876962,0,0,4.955595887,2.88E-09,5.50E-09,3.58E-07,1.84E-06,9.20417,0.235647158,,
1836,1,188.7509129,9.827071562,0,0,0,0,0,18.19045038,3505.9,0.032590342,0.501333,0.490683085,10.6170885,21.15778933,0.193129621,0.384869717,0.012703465,0.006374665,3.959184473,5.589052167,0.000347196,0.063533152,0.126609196,0.287518603,0.20367303,0.225816582,0.159964423,3.68E-06,8.81E-07,1.37E-08,3.46E-09,13.9055414,6.977872845,239.7507138,120.3081525,0,0,4.843172814,3.07E-09,5.34E-09,3.18E-07,1.64E-06,10.452762,0.235039969,,
767,1,67.78766159,-13.51461834,117628957,21086,0,5174200,0,18.71285498,3250.5,0.0328307,0.490879,0.492784,10.38824417,21.02211179,0.194393707,0.393383729,0.012674896,0.006263401,4.031380814,5.734834917,0.000344242,0.063487606,0.128476336,0.289617775,0.203590785,0.227465269,0.159899829,4.01E-06,9.59E-07,1.36E-08,3.31E-09,14.21186884,7.022908311,245.0322215,121.0846261,0,0,4.95683179,2.97E-09,5.52E-09,3.47E-07,1.79E-06,9.37717,0.235545524,,
845,1,338.2592763,9.377977402,418978178,111313,1.24E+18,38611962,0,12.9826461,3677,0.03741303,0.474485,0.476625,15.90077949,31.36697607,0.206434193,0.407226349,0.011544236,0.005852089,4.086953943,5.740197859,0.00036798,0.100534977,0.19832224,0.285858743,0.203528092,0.224512932,0.159850589,3.68E-06,8.81E-07,1.20E-08,3.09E-09,9.284850701,4.706745187,160.0836328,81.15077909,0,0,4.982623004,2.72E-09,4.96E-09,3.16E-07,1.65E-06,8.49864,0.234473191,,
2452,1,314.1939863,-10.45353848,0,0,0,0,0,16.13520007,3197.3,0.031534402,0.499831,0.580338265,11.81378151,23.98373081,0.190617728,0.386982295,0.015222568,0.007498253,4.659020379,6.638325037,0.000248208,0.070906656,0.14395104,0.289841322,0.203421287,0.227640842,0.159766705,2.95E-06,7.05E-07,1.41E-08,3.42E-09,12.49696073,6.155687988,215.4648401,106.1325515,0,0,5.734711422,3.07E-09,4.96E-09,2.57E-07,1.32E-06,10.418879,0.235474207,,
